Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,326,1002,1157,1170,1176,1272,1213,1327,1397,1263,1093,969,815,875,720,765,635,656,650,619,657,628,646,675,597,667,582,671,624,603,737,570,601,727,593,646,524,780.0,675,524,761,585,567,614,533,607,463,525,616,553,666,511,418,483,378,498,304,392,377,348,475,274,261,209,145,277,153,219,206,171,287,170,103,167,65,120,76,102,82,114,102,86,54,47,27,164,46182,Thayetchaung,MMR006003
 Illiterate,731,204,115,40,31,17,16,15,13,14,18,14,10,20,12,17,13,11,22,23,21,23,31,34,25,33,16,24,29,17,26,34,28,30,18,35,19,34.0,38,25,51,36,30,51,36,67,33,46,53,33,87,53,31,45,26,63,40,45,34,42,63,25,34,18,13,60,12,36,28,21,65,25,24,59,19,52,19,32,32,25,42,30,18,11,7,69,3637,Thayetchaung,MMR006003
 Total,1057,1206,1272,1210,1207,1289,1229,1342,1410,1277,1111,983,825,895,732,782,648,667,672,642,678,651,677,709,622,700,598,695,653,620,763,604,629,757,611,681,543,814.0,713,549,812,621,597,665,569,674,496,571,669,586,753,564,449,528,404,561,344,437,411,390,538,299,295,227,158,337,165,255,234,192,352,195,127,226,84,172,95,134,114,139,144,116,72,58,34,233,49819,Thayetchaung,MMR006003
