Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,194,421,473,447,451,507,518,537,722,712,720,812,904,990,951,1110,1056,1025,1044,1016,1020,892,906,970,871,1064,692,786,773,732,794,703,708,796,639,893,626,773.0,761,710,773,695,701,789,653,752,608,694,649,656,649,616,562,636,508,605,411,484,426,374,368,334,358,306,229,265,156,200,196,156,222,186,132,177,88,162,95,101,100,93,84,63,61,62,35,175,47364,Sangyoung,MMR013039
 Illiterate,204,28,13,15,8,12,7,10,13,20,12,25,16,19,14,18,4,12,9,9,13,8,8,9,6,17,5,12,8,9,5,3,7,3,5,14,5,5.0,4,8,10,6,6,10,3,11,8,9,9,1,6,9,5,11,8,9,9,5,12,6,12,12,8,4,8,10,4,7,6,6,13,8,7,12,3,12,10,7,7,8,6,9,5,2,5,18,984,Sangyoung,MMR013039
 Total,398,449,486,462,459,519,525,547,735,732,732,837,920,1009,965,1128,1060,1037,1053,1025,1033,900,914,979,877,1081,697,798,781,741,799,706,715,799,644,907,631,778.0,765,718,783,701,707,799,656,763,616,703,658,657,655,625,567,647,516,614,420,489,438,380,380,346,366,310,237,275,160,207,202,162,235,194,139,189,91,174,105,108,107,101,90,72,66,64,40,193,48348,Sangyoung,MMR013039
