Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,157,398,418,466,409,421,405,488,499,405,347,362,336,408,307,388,267,331,311,281,407,271,302,374,261,383,239,318,288,251,391,248,244,292,213,297,190,330.0,221,203,315,157,171,228,113,227,102,167,134,134,186,121,101,122,68,146,59,65,75,62,117,52,62,51,24,72,15,32,36,29,60,30,22,31,6,31,8,14,8,6,17,10,5,1,5,12,16636,Maei(ST),MMR012016
 Illiterate,325,86,40,35,16,15,15,16,21,12,17,18,7,16,15,45,20,26,39,30,58,34,33,49,37,48,20,38,45,32,43,30,35,36,23,56,29,43.0,31,27,82,41,33,71,40,100,32,58,60,62,96,66,51,60,29,112,32,46,55,39,99,37,52,41,22,95,16,30,36,21,63,29,14,40,6,83,8,24,16,16,34,11,11,7,5,32,3574,Maei(ST),MMR012016
 Total,482,484,458,501,425,436,420,504,520,417,364,380,343,424,322,433,287,357,350,311,465,305,335,423,298,431,259,356,333,283,434,278,279,328,236,353,219,373.0,252,230,397,198,204,299,153,327,134,225,194,196,282,187,152,182,97,258,91,111,130,101,216,89,114,92,46,167,31,62,72,50,123,59,36,71,12,114,16,38,24,22,51,21,16,8,10,44,20210,Maei(ST),MMR012016
