Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,168,325,373,392,416,395,448,503,551,619,603,608,686,729,686,737,717,668,658,643,773,567,601,617,597,646,515,550,530,481,546,474,484,523,503,609,497,600.0,556,542,591,545,554,601,521,543,450,508,536,441,465,445,411,378,335,398,245,294,279,243,262,240,228,205,149,210,144,148,137,138,178,139,122,132,93,87,66,78,91,81,69,62,43,46,25,114,34206,Yankin,MMR013010
 Illiterate,178,39,8,7,4,4,9,5,15,12,13,18,10,21,8,19,13,7,5,14,12,9,4,16,9,24,10,18,9,13,10,16,16,11,10,18,11,9.0,20,15,26,16,16,17,27,24,10,21,16,20,24,23,22,13,15,24,11,10,19,13,13,14,7,12,8,14,8,14,6,13,20,14,10,10,4,20,11,9,7,6,3,9,4,2,1,8,1283,Yankin,MMR013010
 Total,346,364,381,399,420,399,457,508,566,631,616,626,696,750,694,756,730,675,663,657,785,576,605,633,606,670,525,568,539,494,556,490,500,534,513,627,508,609.0,576,557,617,561,570,618,548,567,460,529,552,461,489,468,433,391,350,422,256,304,298,256,275,254,235,217,157,224,152,162,143,151,198,153,132,142,97,107,77,87,98,87,72,71,47,48,26,122,35489,Yankin,MMR013010
