Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,928,2711,2733,2714,2805,3036,2819,3137,3118,3046,2760,2527,2502,2633,2141,2562,2025,2106,2019,2008,2457,1977,2106,2399,2139,2532,2121,2178,2140,1666,2293,1848,1728,2059,1774,2068,1453,1976.0,1577,1535,1889,1539,1404,1656,1269,1730,1300,1453,1444,1298,1607,1194,1100,1137,962,1267,788,799,739,662,827,559,504,405,294,433,225,247,246,303,407,233,197,270,115,225,136,151,129,108,114,60,68,47,38,117,122051,Myaungmya,MMR017014
 Illiterate,2087,604,289,154,122,100,84,106,111,108,102,98,104,162,101,181,109,146,126,145,242,143,178,209,204,282,184,217,232,165,288,206,178,238,196,235,134,205.0,162,146,241,186,161,162,153,272,148,197,194,154,254,188,162,193,143,256,115,140,132,135,173,120,107,65,59,139,51,78,68,79,138,88,79,113,65,128,70,71,45,57,80,34,25,31,7,70,14709,Myaungmya,MMR017014
 Total,3015,3315,3022,2868,2927,3136,2903,3243,3229,3154,2862,2625,2606,2795,2242,2743,2134,2252,2145,2153,2699,2120,2284,2608,2343,2814,2305,2395,2372,1831,2581,2054,1906,2297,1970,2303,1587,2181.0,1739,1681,2130,1725,1565,1818,1422,2002,1448,1650,1638,1452,1861,1382,1262,1330,1105,1523,903,939,871,797,1000,679,611,470,353,572,276,325,314,382,545,321,276,383,180,353,206,222,174,165,194,94,93,78,45,187,136760,Myaungmya,MMR017014
