Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,86,159,207,261,240,300,238,292,265,210,211,224,162,263,136,233,105,120,112,105,161,126,84,113,67,110,56,56,38,36,49,42,22,41,30,40,26,23.0,17,17,27,19,20,27,4,24,18,18,3,6,10,5,6,5,2,11,2,5,1,2,2,3,-,2,3,3,-,1,1,-,1,-,-,-,1,1,-,-,-,-,1,-,-,-,-,1,5318,Mine Pauk(ST),MMR016003
 Illiterate,581,414,390,398,240,477,160,287,282,248,385,244,243,565,235,849,258,261,319,270,732,290,256,522,201,926,174,221,196,169,504,219,170,286,139,737,108,182.0,125,134,394,136,116,196,112,582,81,120,100,114,217,148,86,115,60,454,46,58,60,46,174,78,43,55,22,234,16,27,21,15,60,15,16,17,11,102,5,12,14,6,20,12,2,7,3,33,17658,Mine Pauk(ST),MMR016003
 Total,667,573,597,659,480,777,398,579,547,458,596,468,405,828,371,1082,363,381,431,375,893,416,340,635,268,1036,230,277,234,205,553,261,192,327,169,777,134,205.0,142,151,421,155,136,223,116,606,99,138,103,120,227,153,92,120,62,465,48,63,61,48,176,81,43,57,25,237,16,28,22,15,61,15,16,17,12,103,5,12,14,6,21,12,2,7,3,34,22976,Mine Pauk(ST),MMR016003
