Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,314,805,1006,1069,1060,1035,1020,1080,1232,1063,997,987,904,1070,788,976,733,856,852,707,1023,685,758,855,711,998,657,757,785,687,1016,722,719,846,608,965,588,849.0,713,602,852,573,605,670,493,762,464,583,551,467,590,476,417,435,302,553,230,290,265,319,465,223,259,197,145,313,110,175,163,119,211,112,71,109,48,134,61,91,64,42,73,24,22,18,12,79,47335,Toungup,MMR012016
 Illiterate,731,233,98,58,37,30,21,35,23,30,33,31,32,58,27,70,35,52,47,40,68,48,65,65,45,102,41,71,50,37,81,50,56,84,37,88,36,56.0,59,60,120,67,50,96,49,146,57,62,74,71,135,83,73,85,51,152,52,76,75,87,124,45,66,58,34,169,28,50,70,52,123,45,38,71,32,116,37,46,49,39,60,28,29,24,11,67,6092,Toungup,MMR012016
 Total,1045,1038,1104,1127,1097,1065,1041,1115,1255,1093,1030,1018,936,1128,815,1046,768,908,899,747,1091,733,823,920,756,1100,698,828,835,724,1097,772,775,930,645,1053,624,905.0,772,662,972,640,655,766,542,908,521,645,625,538,725,559,490,520,353,705,282,366,340,406,589,268,325,255,179,482,138,225,233,171,334,157,109,180,80,250,98,137,113,81,133,52,51,42,23,146,53427,Toungup,MMR012016
