Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,480,1170,1298,1285,1224,1277,1121,1345,1391,1358,1176,1106,1191,1248,1111,1164,975,1016,1030,841,1017,772,920,926,788,1083,727,790,845,668,958,653,761,825,635,827,648,791.0,679,568,777,515,593,629,438,545,415,425,457,393,503,270,311,303,219,270,197,192,182,177,224,104,186,104,72,115,64,62,82,44,114,45,43,48,25,38,21,28,19,14,26,8,18,11,7,31,48052,Thabeikkyin,MMR010012
 Illiterate,824,170,70,48,32,26,17,20,29,24,21,24,26,32,42,44,26,45,47,39,65,37,61,52,44,103,47,59,71,54,96,67,74,90,76,94,61,68.0,70,49,123,52,84,84,65,95,51,68,71,36,83,62,56,50,38,70,40,53,57,39,78,30,65,42,26,78,32,35,38,25,78,19,35,31,14,51,14,21,17,15,25,9,8,8,6,27,5048,Thabeikkyin,MMR010012
 Total,1304,1340,1368,1333,1256,1303,1138,1365,1420,1382,1197,1130,1217,1280,1153,1208,1001,1061,1077,880,1082,809,981,978,832,1186,774,849,916,722,1054,720,835,915,711,921,709,859.0,749,617,900,567,677,713,503,640,466,493,528,429,586,332,367,353,257,340,237,245,239,216,302,134,251,146,98,193,96,97,120,69,192,64,78,79,39,89,35,49,36,29,51,17,26,19,13,58,53100,Thabeikkyin,MMR010012
