Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,17,69,96,75,78,87,68,99,86,70,68,78,57,97,52,65,44,47,65,43,57,66,54,45,45,59,39,48,48,34,47,38,32,48,27,40,33,23.0,34,36,31,24,18,30,20,21,18,16,26,14,11,12,10,12,6,15,9,9,5,7,11,3,3,2,1,6,1,1,1,1,1,1,1,1,1,-,1,-,-,-,-,-,-,-,-,1,2565,Rihkhuadal(ST),MMR004001
 Illiterate,62,12,3,2,1,-,-,-,1,1,2,-,3,1,1,2,1,4,1,2,4,4,1,3,2,2,5,2,1,4,1,1,-,-,4,5,1,5.0,3,3,9,2,5,5,2,10,5,8,5,6,5,4,6,6,5,8,9,4,7,7,6,4,8,6,3,12,-,2,1,4,3,4,1,1,1,-,1,-,2,4,1,1,-,-,-,3,336,Rihkhuadal(ST),MMR004001
 Total,79,81,99,77,79,87,68,99,87,71,70,78,60,98,53,67,45,51,66,45,61,70,55,48,47,61,44,50,49,38,48,39,32,48,31,45,34,28.0,37,39,40,26,23,35,22,31,23,24,31,20,16,16,16,18,11,23,18,13,12,14,17,7,11,8,4,18,1,3,2,5,4,5,2,2,2,-,2,-,2,4,1,1,-,-,-,4,2901,Rihkhuadal(ST),MMR004001
