Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,171,395,542,621,642,718,605,727,720,694,530,540,498,612,440,509,330,377,378,343,377,323,317,354,281,366,220,241,250,215,298,203,208,212,160,215,153,182.0,178,143,168,130,107,125,97,126,85,106,81,91,98,89,66,73,57,65,43,38,41,40,60,41,38,33,7,35,11,10,10,22,15,14,10,10,2,6,2,5,3,3,1,1,2,-,3,3,17361,Paletwat,MMR004009
 Illiterate,764,517,295,232,142,128,82,101,83,100,128,121,113,165,119,236,118,174,198,202,218,192,229,233,183,310,164,186,189,161,268,187,168,197,131,225,109,158.0,186,150,234,140,124,206,109,273,106,163,167,178,224,208,136,138,136,222,76,92,102,86,152,93,93,53,54,146,31,44,67,43,63,35,17,44,18,67,14,17,21,21,23,12,6,15,7,40,12178,Paletwat,MMR004009
 Total,935,912,837,853,784,846,687,828,803,794,658,661,611,777,559,745,448,551,576,545,595,515,546,587,464,676,384,427,439,376,566,390,376,409,291,440,262,340.0,364,293,402,270,231,331,206,399,191,269,248,269,322,297,202,211,193,287,119,130,143,126,212,134,131,86,61,181,42,54,77,65,78,49,27,54,20,73,16,22,24,24,24,13,8,15,10,43,29539,Paletwat,MMR004009
