Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,253,706,819,872,923,897,835,896,914,844,819,745,852,775,680,781,651,646,654,652,709,602,652,725,615,752,563,608,571,529,663,548,521,553,489,596,457,496.0,486,397,500,411,362,428,341,408,310,328,351,299,274,256,238,235,164,239,143,181,160,146,137,115,98,68,52,77,49,75,56,68,53,34,36,33,12,29,20,17,11,21,11,8,12,8,4,23,33647,Pindaya,MMR014006
 Illiterate,462,82,21,23,12,7,9,5,10,9,5,9,10,13,4,16,8,10,12,10,18,17,18,22,23,40,18,35,35,33,43,25,16,26,24,36,20,24.0,22,33,44,50,45,43,54,71,29,50,66,49,73,60,59,56,58,101,54,64,60,72,76,57,50,44,22,72,30,35,41,42,67,24,26,37,28,47,25,20,18,26,10,12,7,9,6,16,3270,Pindaya,MMR014006
 Total,715,788,840,895,935,904,844,901,924,853,824,754,862,788,684,797,659,656,666,662,727,619,670,747,638,792,581,643,606,562,706,573,537,579,513,632,477,520.0,508,430,544,461,407,471,395,479,339,378,417,348,347,316,297,291,222,340,197,245,220,218,213,172,148,112,74,149,79,110,97,110,120,58,62,70,40,76,45,37,29,47,21,20,19,17,10,39,36917,Pindaya,MMR014006
