Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,127,272,267,243,259,294,293,303,311,323,294,280,273,323,282,335,289,275,289,217,296,265,247,285,245,270,225,260,283,211,308,202,222,240,189,212,157,227.0,208,181,256,151,209,201,152,182,150,145,157,144,202,104,129,115,98,126,77,74,63,76,90,51,85,46,26,58,22,35,19,21,57,15,24,21,13,36,16,12,10,8,13,9,10,6,1,22,13819,Kyaukmyaung(ST),MMR005004
 Illiterate,152,19,9,6,6,1,5,5,6,4,9,8,10,6,11,12,10,8,13,10,18,8,6,11,14,26,11,9,15,14,27,8,22,7,14,30,10,19.0,13,14,33,14,23,36,18,43,20,18,31,17,30,11,18,17,11,28,11,19,18,14,27,10,15,13,9,32,11,16,16,10,31,15,15,18,6,33,5,9,5,6,7,5,11,3,7,16,1387,Kyaukmyaung(ST),MMR005004
 Total,279,291,276,249,265,295,298,308,317,327,303,288,283,329,293,347,299,283,302,227,314,273,253,296,259,296,236,269,298,225,335,210,244,247,203,242,167,246.0,221,195,289,165,232,237,170,225,170,163,188,161,232,115,147,132,109,154,88,93,81,90,117,61,100,59,35,90,33,51,35,31,88,30,39,39,19,69,21,21,15,14,20,14,21,9,8,38,15206,Kyaukmyaung(ST),MMR005004
