Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,11,27,36,41,49,26,41,53,51,40,50,49,64,46,37,56,38,57,47,38,41,31,35,57,24,67,38,45,34,32,45,28,24,39,30,46,15,37.0,37,15,27,12,19,18,15,31,19,25,12,16,15,9,14,9,7,7,3,9,4,2,7,3,3,1,1,3,1,3,1,1,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1878,Manhero(ST),MMR015009
 Illiterate,44,21,14,9,15,13,8,7,13,3,6,4,5,14,6,11,10,13,8,9,14,13,6,9,12,23,16,22,14,19,27,23,21,21,4,28,17,25.0,25,9,33,18,26,29,11,45,13,27,23,22,47,42,18,38,6,44,18,20,20,18,48,15,22,17,6,27,6,11,10,7,15,5,5,5,4,16,2,9,9,5,7,3,2,5,1,12,1373,Manhero(ST),MMR015009
 Total,55,48,50,50,64,39,49,60,64,43,56,53,69,60,43,67,48,70,55,47,55,44,41,66,36,90,54,67,48,51,72,51,45,60,34,74,32,62.0,62,24,60,30,45,47,26,76,32,52,35,38,62,51,32,47,13,51,21,29,24,20,55,18,25,18,7,30,7,14,11,8,16,6,5,5,4,16,3,10,9,5,7,3,2,5,1,12,3251,Manhero(ST),MMR015009
