Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,365,915,1057,1011,1132,1163,1122,1143,1279,1237,1127,1027,1029,1302,1149,1296,1160,1142,1088,989,1192,980,1049,1225,1039,1319,974,1021,1106,903,1099,956,955,1122,926,1128,773,1110.0,902,829,998,752,846,833,698,816,570,649,704,587,671,593,476,504,432,532,333,379,425,295,433,304,321,244,180,238,131,132,141,134,203,99,78,121,61,99,69,72,61,52,57,46,29,29,27,63,57858,Kyauktan,MMR013024
 Illiterate,662,167,62,41,28,21,13,30,22,24,17,28,28,31,30,38,32,36,38,38,50,48,52,80,39,75,34,57,68,63,77,53,60,73,51,72,39,62.0,69,51,61,62,60,75,51,68,50,53,47,46,60,44,39,57,26,74,32,39,37,42,52,28,38,27,14,41,16,25,25,25,40,18,16,27,14,23,15,10,15,14,23,5,13,5,1,21,4133,Kyauktan,MMR013024
 Total,1027,1082,1119,1052,1160,1184,1135,1173,1301,1261,1144,1055,1057,1333,1179,1334,1192,1178,1126,1027,1242,1028,1101,1305,1078,1394,1008,1078,1174,966,1176,1009,1015,1195,977,1200,812,1172.0,971,880,1059,814,906,908,749,884,620,702,751,633,731,637,515,561,458,606,365,418,462,337,485,332,359,271,194,279,147,157,166,159,243,117,94,148,75,122,84,82,76,66,80,51,42,34,28,84,61991,Kyauktan,MMR013024
