Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,473,1346,1656,1570,1519,1606,1617,1579,1890,1770,1702,1570,1696,1588,1499,1874,1632,1432,1557,1434,1682,1492,1647,1637,1697,1830,1478,1656,1707,1356,1924,1364,1466,1588,1524,1758,1192,1499.0,1348,1243,1695,1129,1088,1037,980,1228,841,889,1010,787,952,717,834,755,621,798,629,699,576,508,630,438,498,367,269,328,199,269,237,217,263,141,179,133,82,140,91,86,90,76,70,43,42,34,21,96,84910,Nyaung U,MMR010022
 Illiterate,1027,198,89,38,26,38,17,24,30,24,34,30,32,50,33,70,54,56,78,77,120,94,92,103,112,137,103,129,154,130,200,142,144,164,142,208,107,170.0,186,141,285,170,194,198,181,241,149,160,157,138,239,145,183,167,175,279,170,229,236,233,304,190,220,159,131,267,159,188,176,183,303,114,119,139,85,177,79,80,85,71,86,36,44,24,17,84,12252,Nyaung U,MMR010022
 Total,1500,1544,1745,1608,1545,1644,1634,1603,1920,1794,1736,1600,1728,1638,1532,1944,1686,1488,1635,1511,1802,1586,1739,1740,1809,1967,1581,1785,1861,1486,2124,1506,1610,1752,1666,1966,1299,1669.0,1534,1384,1980,1299,1282,1235,1161,1469,990,1049,1167,925,1191,862,1017,922,796,1077,799,928,812,741,934,628,718,526,400,595,358,457,413,400,566,255,298,272,167,317,170,166,175,147,156,79,86,58,38,180,97162,Nyaung U,MMR010022
