Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,37,57,85,75,84,101,85,96,128,144,144,179,185,212,166,211,199,187,165,176,180,179,160,169,173,150,125,119,153,107,147,135,140,160,132,154,123,169.0,153,132,150,163,148,145,144,163,153,177,183,171,184,158,173,179,158,164,109,117,119,87,118,92,70,63,54,76,39,52,55,61,51,24,40,48,27,34,32,22,25,28,28,18,17,9,6,43,9853,Latha,MMR013036
 Illiterate,37,4,3,2,-,1,-,5,3,5,9,11,4,8,3,10,-,1,1,4,6,-,-,-,-,3,-,2,5,3,2,2,2,1,1,3,1,3.0,-,1,3,3,3,3,1,5,2,3,1,-,1,1,1,4,1,-,1,1,5,6,8,6,3,5,3,5,5,1,10,5,9,2,4,3,2,12,3,10,5,5,12,8,7,5,1,26,356,Latha,MMR013036
 Total,74,61,88,77,84,102,85,101,131,149,153,190,189,220,169,221,199,188,166,180,186,179,160,169,173,153,125,121,158,110,149,137,142,161,133,157,124,172.0,153,133,153,166,151,148,145,168,155,180,184,171,185,159,174,183,159,164,110,118,124,93,126,98,73,68,57,81,44,53,65,66,60,26,44,51,29,46,35,32,30,33,40,26,24,14,7,69,10209,Latha,MMR013036
