Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,149,398,536,520,555,606,602,586,605,605,481,486,466,426,422,463,300,358,363,343,336,289,273,297,222,371,196,258,253,261,324,250,206,258,199,353,186,246.0,234,209,252,202,173,204,178,307,144,170,145,156,180,145,112,129,73,154,56,73,66,80,80,45,56,39,36,68,22,23,25,22,32,16,8,16,4,22,4,4,6,6,3,4,1,1,3,16,18052,Thantlang,MMR004003
 Illiterate,567,295,168,85,43,24,10,15,12,9,12,7,10,21,13,23,14,18,26,24,34,23,20,43,33,35,20,23,30,28,48,27,32,35,42,69,35,50.0,42,46,89,60,44,79,50,121,50,45,48,75,76,71,48,59,32,115,43,40,60,49,85,40,44,43,21,120,37,31,48,49,50,31,22,32,25,64,9,20,18,18,24,14,11,5,-,67,4293,Thantlang,MMR004003
 Total,716,693,704,605,598,630,612,601,617,614,493,493,476,447,435,486,314,376,389,367,370,312,293,340,255,406,216,281,283,289,372,277,238,293,241,422,221,296.0,276,255,341,262,217,283,228,428,194,215,193,231,256,216,160,188,105,269,99,113,126,129,165,85,100,82,57,188,59,54,73,71,82,47,30,48,29,86,13,24,24,24,27,18,12,6,3,83,22345,Thantlang,MMR004003
