Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,257,301,451,518,389,878,332,519,523,418,680,396,321,498,193,539,125,160,169,130,331,102,106,135,58,180,43,32,44,23,87,15,32,45,18,59,13,11.0,16,5,29,9,7,17,7,30,4,6,6,1,17,4,1,9,2,13,1,2,2,3,3,1,-,1,-,6,-,1,-,-,1,-,1,2,-,4,-,1,-,-,-,-,-,-,-,2,9345,Naphang,MMR015006
 Illiterate,1625,1201,1139,1226,745,1557,557,816,870,566,1474,702,612,994,493,2078,423,503,608,449,2048,460,573,935,369,2201,195,364,309,236,1402,322,304,604,218,1860,123,191.0,255,121,1011,140,152,316,164,1533,81,138,136,87,494,120,121,237,80,1193,43,55,80,56,385,38,68,101,42,682,23,28,25,18,148,26,21,48,18,298,10,8,10,7,51,6,6,10,5,105,40152,Naphang,MMR015006
 Total,1882,1502,1590,1744,1134,2435,889,1335,1393,984,2154,1098,933,1492,686,2617,548,663,777,579,2379,562,679,1070,427,2381,238,396,353,259,1489,337,336,649,236,1919,136,202.0,271,126,1040,149,159,333,171,1563,85,144,142,88,511,124,122,246,82,1206,44,57,82,59,388,39,68,102,42,688,23,29,25,18,149,26,22,50,18,302,10,9,10,7,51,6,6,10,5,107,49497,Naphang,MMR015006
