Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,74,150,234,299,256,346,223,250,273,236,221,221,179,254,178,229,126,117,106,125,142,99,85,96,81,95,62,73,75,69,77,73,49,49,37,54,30,49.0,43,39,45,37,21,32,25,31,26,26,25,18,14,14,12,16,7,12,8,5,7,6,15,2,2,8,2,4,2,1,2,3,4,-,1,1,1,-,-,-,-,-,1,-,-,-,-,1,5911,Ponparkyin(ST),MMR016008
 Illiterate,441,368,284,196,132,161,72,123,137,128,172,156,117,202,123,415,107,117,136,137,346,134,126,194,93,534,100,124,95,120,343,129,105,145,95,449,88,124.0,114,79,276,113,103,118,68,337,77,96,77,67,136,74,60,44,35,240,38,40,31,32,84,31,28,23,17,102,14,21,22,21,33,15,3,12,1,34,6,3,7,4,10,5,6,3,1,18,9847,Ponparkyin(ST),MMR016008
 Total,515,518,518,495,388,507,295,373,410,364,393,377,296,456,301,644,233,234,242,262,488,233,211,290,174,629,162,197,170,189,420,202,154,194,132,503,118,173.0,157,118,321,150,124,150,93,368,103,122,102,85,150,88,72,60,42,252,46,45,38,38,99,33,30,31,19,106,16,22,24,24,37,15,4,13,2,34,6,3,7,4,11,5,6,3,1,19,15758,Ponparkyin(ST),MMR016008
