Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,354,831,949,984,942,956,952,1064,1178,1102,960,962,912,1084,904,1065,805,899,898,881,1054,865,877,950,878,1151,856,973,1000,865,1091,922,927,986,773,1077,712,1092.0,838,801,1014,782,713,894,637,1012,552,713,671,684,834,652,534,587,407,714,357,416,435,434,680,352,384,315,155,478,168,254,242,182,359,170,102,192,63,220,62,103,102,92,164,74,61,46,27,156,55615,Thandwe,MMR012015
 Illiterate,568,134,80,57,33,36,27,36,38,35,37,31,25,47,40,51,37,36,45,44,73,55,49,78,46,94,58,66,54,44,88,34,55,68,31,89,29,52.0,47,46,83,48,46,77,36,112,39,57,66,52,80,68,49,56,26,125,34,55,49,43,116,45,62,50,28,165,29,44,56,58,130,60,34,74,24,150,27,53,49,42,71,31,26,25,17,101,5361,Thandwe,MMR012015
 Total,922,965,1029,1041,975,992,979,1100,1216,1137,997,993,937,1131,944,1116,842,935,943,925,1127,920,926,1028,924,1245,914,1039,1054,909,1179,956,982,1054,804,1166,741,1144.0,885,847,1097,830,759,971,673,1124,591,770,737,736,914,720,583,643,433,839,391,471,484,477,796,397,446,365,183,643,197,298,298,240,489,230,136,266,87,370,89,156,151,134,235,105,87,71,44,257,60976,Thandwe,MMR012015
