Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,31,63,94,143,197,241,253,265,290,218,206,190,144,167,139,132,104,82,88,81,80,57,41,44,34,42,19,25,26,25,12,12,15,3,20,10,12,8.0,8,5,8,11,6,3,8,2,4,5,2,3,4,1,6,-,5,1,3,1,3,-,-,-,-,-,-,-,-,2,-,1,1,-,2,-,1,1,1,3,-,1,-,1,1,-,-,3,3720,Mawhtike(ST),MMR015023
 Illiterate,227,217,203,139,116,91,80,88,89,83,91,110,147,161,150,171,156,154,179,133,175,114,139,127,114,159,134,121,123,126,146,121,127,127,94,118,125,131.0,134,113,128,106,102,82,93,108,103,107,98,81,81,80,70,76,72,76,59,57,55,54,55,58,39,45,44,47,40,36,39,22,23,26,27,31,30,28,15,15,8,14,12,6,8,9,6,26,7750,Mawhtike(ST),MMR015023
 Total,258,280,297,282,313,332,333,353,379,301,297,300,291,328,289,303,260,236,267,214,255,171,180,171,148,201,153,146,149,151,158,133,142,130,114,128,137,139.0,142,118,136,117,108,85,101,110,107,112,100,84,85,81,76,76,77,77,62,58,58,54,55,58,39,45,44,47,40,38,39,23,24,26,29,31,31,29,16,18,8,15,12,7,9,9,6,29,11470,Mawhtike(ST),MMR015023
