Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,729,1306,1625,1826,1877,1971,1707,2168,2331,1871,1904,1666,1440,1876,1454,1602,1116,1468,1492,1392,1766,1189,1266,1461,1096,1565,958,1179,1077,915,1213,890,836,1060,744,987,621,1137.0,964,771,1167,840,716,864,593,887,612,727,700,642,810,595,431,530,345,595,299,371,416,342,532,293,312,269,145,300,84,139,140,113,221,100,65,136,53,125,40,65,45,45,67,43,19,22,10,54,70435,Kyauktaw,MMR012004
 Illiterate,1170,492,283,192,131,88,70,111,131,119,121,125,102,197,116,192,137,157,188,176,260,177,204,273,202,357,153,241,228,167,308,190,206,251,155,304,130,222.0,201,202,368,233,223,330,200,408,208,296,278,257,410,259,216,269,156,429,120,186,203,189,344,126,198,163,62,276,49,98,111,72,225,113,71,116,34,216,50,69,55,58,93,39,26,17,16,95,16759,Kyauktaw,MMR012004
 Total,1899,1798,1908,2018,2008,2059,1777,2279,2462,1990,2025,1791,1542,2073,1570,1794,1253,1625,1680,1568,2026,1366,1470,1734,1298,1922,1111,1420,1305,1082,1521,1080,1042,1311,899,1291,751,1359.0,1165,973,1535,1073,939,1194,793,1295,820,1023,978,899,1220,854,647,799,501,1024,419,557,619,531,876,419,510,432,207,576,133,237,251,185,446,213,136,252,87,341,90,134,100,103,160,82,45,39,26,149,87194,Kyauktaw,MMR012004
