Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,286,712,804,853,812,879,917,1023,1149,1285,1197,1238,1330,1494,1331,1686,1536,1662,1678,1539,1583,1450,1426,1519,1411,1718,1305,1402,1329,1190,1324,1226,1199,1374,1218,1462,1040,1353.0,1279,1094,1255,1142,1131,1225,1037,1184,871,976,975,841,895,856,792,831,715,836,519,601,618,469,576,492,492,418,285,392,259,272,271,232,332,219,208,202,136,157,142,130,94,118,98,99,54,50,33,175,74018,Hline,MMR013040
 Illiterate,431,84,32,28,16,13,15,15,18,23,29,21,25,29,20,29,12,25,13,16,22,15,17,22,24,16,13,20,11,16,15,26,21,23,13,22,23,23.0,22,15,39,18,27,18,22,36,21,17,30,27,26,19,14,23,22,34,22,22,24,19,31,13,28,22,9,39,16,26,23,30,52,24,28,26,16,26,18,17,18,13,17,9,12,9,6,28,2309,Hline,MMR013040
 Total,717,796,836,881,828,892,932,1038,1167,1308,1226,1259,1355,1523,1351,1715,1548,1687,1691,1555,1605,1465,1443,1541,1435,1734,1318,1422,1340,1206,1339,1252,1220,1397,1231,1484,1063,1376.0,1301,1109,1294,1160,1158,1243,1059,1220,892,993,1005,868,921,875,806,854,737,870,541,623,642,488,607,505,520,440,294,431,275,298,294,262,384,243,236,228,152,183,160,147,112,131,115,108,66,59,39,203,76327,Hline,MMR013040
