Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,707,2088,2434,2058,2187,2362,2169,2291,2405,2129,1853,1812,1847,1865,1569,2012,1637,1576,1604,1631,2083,1599,1867,1802,1937,2084,1696,1740,1659,1399,2017,1459,1600,1707,1568,1828,1248,1579.0,1379,1197,1689,1254,1139,976,921,1281,944,939,1035,823,1070,781,854,899,677,893,645,737,668,614,740,476,500,368,252,414,247,276,246,218,359,158,175,189,108,137,91,70,78,65,89,41,39,37,22,77,95995,Myaing,MMR009020
 Illiterate,1383,156,64,35,20,37,27,18,36,40,42,30,40,63,48,97,48,76,80,104,175,114,140,150,135,242,139,197,198,148,274,150,188,200,157,295,144,238.0,227,202,429,240,300,279,256,425,246,288,304,235,452,271,290,333,268,517,271,334,350,372,564,282,336,241,225,467,182,229,230,225,445,152,185,197,143,274,106,112,111,110,136,63,56,55,34,162,17939,Myaing,MMR009020
 Total,2090,2244,2498,2093,2207,2399,2196,2309,2441,2169,1895,1842,1887,1928,1617,2109,1685,1652,1684,1735,2258,1713,2007,1952,2072,2326,1835,1937,1857,1547,2291,1609,1788,1907,1725,2123,1392,1817.0,1606,1399,2118,1494,1439,1255,1177,1706,1190,1227,1339,1058,1522,1052,1144,1232,945,1410,916,1071,1018,986,1304,758,836,609,477,881,429,505,476,443,804,310,360,386,251,411,197,182,189,175,225,104,95,92,56,239,113934,Myaing,MMR009020
