Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,447,1060,1166,1156,1158,1187,1217,1278,1317,1146,1165,935,983,983,837,996,867,869,818,779,993,740,873,1018,877,1098,818,902,914,798,946,813,792,957,886,944,701,988.0,740,726,848,770,636,671,616,795,575,630,678,569,636,498,465,482,387,430,312,356,337,287,287,227,274,180,133,195,103,108,136,139,195,100,89,106,48,72,62,62,47,58,43,34,18,15,9,56,51662,Kawhmu,MMR013028
 Illiterate,662,148,57,37,21,26,8,16,18,9,18,20,15,28,21,30,19,27,32,33,36,31,44,37,32,75,40,45,55,49,72,59,53,68,56,66,22,66.0,59,61,53,49,53,51,33,58,38,48,51,44,70,34,27,48,34,50,28,38,54,44,65,45,29,28,17,43,24,32,41,28,65,25,33,32,18,29,17,20,21,18,19,15,9,4,7,26,3886,Kawhmu,MMR013028
 Total,1109,1208,1223,1193,1179,1213,1225,1294,1335,1155,1183,955,998,1011,858,1026,886,896,850,812,1029,771,917,1055,909,1173,858,947,969,847,1018,872,845,1025,942,1010,723,1054.0,799,787,901,819,689,722,649,853,613,678,729,613,706,532,492,530,421,480,340,394,391,331,352,272,303,208,150,238,127,140,177,167,260,125,122,138,66,101,79,82,68,76,62,49,27,19,16,82,55548,Kawhmu,MMR013028
