Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,154,327,338,341,340,387,331,379,347,319,338,279,300,300,243,338,236,255,272,257,356,255,324,345,266,370,246,294,283,234,334,268,227,299,243,275,243,280.0,236,221,304,212,248,256,178,298,197,211,229,203,221,218,152,168,123,205,86,106,99,104,140,83,88,75,61,112,44,51,42,47,85,44,28,37,19,52,16,40,28,19,23,28,9,18,8,28,16723,Ngayokaung(ST),MMR017004
 Illiterate,229,85,34,17,15,17,11,11,18,13,15,16,11,23,11,27,8,10,13,8,24,15,16,16,21,21,9,25,27,12,30,10,16,23,11,30,12,18.0,12,9,23,14,17,21,10,25,14,14,11,17,24,13,21,16,11,35,11,12,17,13,38,15,14,16,16,41,9,14,13,5,24,23,9,22,13,36,9,11,12,8,17,3,6,4,2,23,1691,Ngayokaung(ST),MMR017004
 Total,383,412,372,358,355,404,342,390,365,332,353,295,311,323,254,365,244,265,285,265,380,270,340,361,287,391,255,319,310,246,364,278,243,322,254,305,255,298.0,248,230,327,226,265,277,188,323,211,225,240,220,245,231,173,184,134,240,97,118,116,117,178,98,102,91,77,153,53,65,55,52,109,67,37,59,32,88,25,51,40,27,40,31,15,22,10,51,18414,Ngayokaung(ST),MMR017004
