Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,25,118,163,167,153,212,151,212,162,167,128,135,106,138,100,192,98,119,115,99,148,82,86,106,83,146,72,81,88,75,117,72,55,77,55,87,51,55.0,63,43,100,54,39,42,34,83,22,32,36,34,37,24,22,28,15,28,5,11,13,8,21,5,7,6,-,7,1,1,2,2,3,-,-,2,1,2,1,1,1,-,2,-,1,-,-,1,5136,Kholan(ST),MMR014013
 Illiterate,227,152,104,109,60,113,42,78,55,46,80,52,57,91,45,191,36,65,59,54,167,55,61,115,66,202,38,70,52,35,150,45,50,65,36,207,41,64.0,43,40,198,66,40,80,39,259,34,65,41,50,120,59,43,56,18,141,15,26,24,22,74,13,19,23,7,85,8,11,15,12,28,6,6,5,4,59,1,6,2,4,17,1,4,4,1,30,5159,Kholan(ST),MMR014013
 Total,252,270,267,276,213,325,193,290,217,213,208,187,163,229,145,383,134,184,174,153,315,137,147,221,149,348,110,151,140,110,267,117,105,142,91,294,92,119.0,106,83,298,120,79,122,73,342,56,97,77,84,157,83,65,84,33,169,20,37,37,30,95,18,26,29,7,92,9,12,17,14,31,6,6,7,5,61,2,7,3,4,19,1,5,4,1,31,10295,Kholan(ST),MMR014013
