Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,396,1273,1456,1473,1441,1524,1432,1582,1710,1464,1332,1291,1333,1310,1035,1201,975,1056,1088,964,1035,922,991,1003,910,1197,798,950,925,826,956,756,802,961,744,958,668,859.0,875,756,909,610,711,698,564,793,589,571,626,579,656,537,475,449,339,493,283,294,275,236,326,228,236,156,100,216,106,115,112,125,152,84,82,68,39,93,34,40,44,40,48,25,20,15,7,49,56475,Mogaung,MMR001008
 Illiterate,808,116,25,26,14,21,9,5,11,12,15,10,7,17,9,14,11,12,28,14,16,15,17,17,21,30,13,23,27,19,48,31,31,32,34,62,27,37.0,52,48,92,36,51,53,43,136,46,78,64,64,112,95,69,72,59,171,65,76,76,75,151,77,84,83,65,171,36,49,61,70,116,65,64,61,39,119,28,42,47,39,66,27,14,26,12,74,5003,Mogaung,MMR001008
 Total,1204,1389,1481,1499,1455,1545,1441,1587,1721,1476,1347,1301,1340,1327,1044,1215,986,1068,1116,978,1051,937,1008,1020,931,1227,811,973,952,845,1004,787,833,993,778,1020,695,896.0,927,804,1001,646,762,751,607,929,635,649,690,643,768,632,544,521,398,664,348,370,351,311,477,305,320,239,165,387,142,164,173,195,268,149,146,129,78,212,62,82,91,79,114,52,34,41,19,123,61478,Mogaung,MMR001008
