Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,34,83,77,87,73,83,67,78,63,72,59,43,43,57,33,39,30,32,30,24,24,14,20,17,17,17,12,8,14,14,16,12,10,17,2,17,10,4.0,14,10,10,10,7,7,13,5,3,5,8,5,7,3,2,1,2,3,2,1,4,2,3,1,2,2,-,3,-,2,-,-,1,1,-,-,-,-,1,1,-,1,-,-,-,-,-,-,1494,Shardaw,MMR002004
 Illiterate,48,23,10,6,10,7,7,14,9,9,15,19,12,27,17,31,14,18,23,26,39,26,19,29,21,46,15,19,12,22,48,20,30,35,22,39,21,22.0,28,28,39,21,32,37,17,35,20,6,23,16,24,16,19,13,13,36,13,12,16,12,14,6,7,16,5,20,5,4,5,8,8,2,2,1,1,12,1,1,3,2,-,1,1,-,-,5,1436,Shardaw,MMR002004
 Total,82,106,87,93,83,90,74,92,72,81,74,62,55,84,50,70,44,50,53,50,63,40,39,46,38,63,27,27,26,36,64,32,40,52,24,56,31,26.0,42,38,49,31,39,44,30,40,23,11,31,21,31,19,21,14,15,39,15,13,20,14,17,7,9,18,5,23,5,6,5,8,9,3,2,1,1,12,2,2,3,3,-,1,1,-,-,5,2930,Shardaw,MMR002004
