Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,56,154,198,197,170,179,200,198,206,180,145,139,157,214,184,217,160,178,156,137,153,158,167,167,146,191,125,145,160,122,144,141,113,145,131,155,97,154.0,129,93,143,93,77,94,73,97,53,80,71,77,79,70,38,45,27,47,37,30,24,13,31,17,19,10,8,12,5,6,6,9,7,5,2,3,1,2,1,5,1,2,-,2,1,-,-,5,7689,Khamaukgyi,MMR006009
 Illiterate,225,122,56,32,30,21,10,21,14,9,4,11,13,17,14,19,9,9,11,20,22,7,20,19,12,14,7,17,6,13,13,13,9,16,10,15,7,13.0,15,6,15,16,12,8,14,15,7,11,7,8,16,11,7,9,5,9,4,5,4,4,6,3,4,3,1,6,2,2,1,1,3,-,1,-,-,1,3,3,1,-,1,-,-,-,1,2,1153,Khamaukgyi,MMR006009
 Total,281,276,254,229,200,200,210,219,220,189,149,150,170,231,198,236,169,187,167,157,175,165,187,186,158,205,132,162,166,135,157,154,122,161,141,170,104,167.0,144,99,158,109,89,102,87,112,60,91,78,85,95,81,45,54,32,56,41,35,28,17,37,20,23,13,9,18,7,8,7,10,10,5,3,3,1,3,4,8,2,2,1,2,1,-,1,7,8842,Khamaukgyi,MMR006009
