Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,532,1405,1688,1415,1544,1683,1492,1674,1760,1576,1508,1384,1589,1639,1405,1728,1364,1378,1473,1363,1543,1340,1469,1549,1478,1783,1358,1432,1401,1223,1526,1235,1231,1378,1266,1493,1137,1344.0,1160,1021,1461,1016,1052,1060,873,1080,859,880,906,826,950,699,761,703,546,712,457,491,460,472,565,373,486,316,228,379,198,247,271,216,309,153,167,169,91,156,74,72,83,63,72,44,53,30,31,92,78169,Minbu,MMR009007
 Illiterate,954,199,59,57,38,35,30,46,56,45,43,37,66,67,40,87,57,64,89,93,113,69,86,117,76,119,86,99,104,97,136,80,92,110,79,110,78,83.0,104,91,157,77,95,82,73,118,81,80,98,85,128,90,107,81,81,121,60,81,86,79,120,67,89,69,60,173,54,69,68,73,186,72,87,99,57,117,46,56,59,48,59,28,30,25,17,81,7860,Minbu,MMR009007
 Total,1486,1604,1747,1472,1582,1718,1522,1720,1816,1621,1551,1421,1655,1706,1445,1815,1421,1442,1562,1456,1656,1409,1555,1666,1554,1902,1444,1531,1505,1320,1662,1315,1323,1488,1345,1603,1215,1427.0,1264,1112,1618,1093,1147,1142,946,1198,940,960,1004,911,1078,789,868,784,627,833,517,572,546,551,685,440,575,385,288,552,252,316,339,289,495,225,254,268,148,273,120,128,142,111,131,72,83,55,48,173,86029,Minbu,MMR009007
