Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,307,902,1178,1220,1213,1215,1086,1262,1271,1267,1068,943,903,1081,831,1013,797,825,814,706,876,670,732,764,687,834,596,673,667,581,708,488,462,557,442,626,453,641.0,511,452,642,407,364,432,342,460,306,340,393,311,353,290,254,264,181,292,130,161,178,147,190,111,134,100,46,130,60,76,64,51,122,39,40,61,26,50,23,36,25,25,41,21,16,12,13,41,40122,Tanintharyi,MMR006008
 Illiterate,1024,432,166,101,56,64,16,30,32,29,36,32,17,44,28,66,29,21,57,40,86,60,54,54,49,93,40,56,45,36,94,42,38,65,46,76,36,65.0,54,47,85,45,43,63,48,93,26,53,67,38,68,46,37,30,21,93,16,29,30,25,65,25,39,22,16,56,15,25,20,21,52,19,12,24,18,30,7,18,21,10,24,14,9,7,5,34,5020,Tanintharyi,MMR006008
 Total,1331,1334,1344,1321,1269,1279,1102,1292,1303,1296,1104,975,920,1125,859,1079,826,846,871,746,962,730,786,818,736,927,636,729,712,617,802,530,500,622,488,702,489,706.0,565,499,727,452,407,495,390,553,332,393,460,349,421,336,291,294,202,385,146,190,208,172,255,136,173,122,62,186,75,101,84,72,174,58,52,85,44,80,30,54,46,35,65,35,25,19,18,75,45142,Tanintharyi,MMR006008
