Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,295,820,1040,1145,1141,1181,1098,1023,1203,1051,947,1003,912,832,742,790,614,675,705,610,623,564,520,557,478,622,449,509,479,451,450,406,415,429,354,532,326,409.0,401,355,389,329,319,314,280,354,215,218,251,236,227,197,166,165,145,191,119,111,126,85,118,78,62,59,63,64,43,55,38,38,26,18,20,18,10,19,8,6,10,13,8,3,7,2,2,5,32386,Tedim,MMR004004
 Illiterate,897,349,163,115,51,26,20,22,22,29,26,34,26,37,27,42,25,44,49,35,42,46,51,66,63,93,53,63,62,57,96,72,58,89,67,114,44,77.0,103,103,135,115,94,122,102,207,105,120,143,131,137,120,106,116,85,178,94,100,95,79,113,80,48,54,67,95,47,73,71,66,38,33,42,46,38,52,14,29,28,26,27,6,14,7,12,28,6996,Tedim,MMR004004
 Total,1192,1169,1203,1260,1192,1207,1118,1045,1225,1080,973,1037,938,869,769,832,639,719,754,645,665,610,571,623,541,715,502,572,541,508,546,478,473,518,421,646,370,486.0,504,458,524,444,413,436,382,561,320,338,394,367,364,317,272,281,230,369,213,211,221,164,231,158,110,113,130,159,90,128,109,104,64,51,62,64,48,71,22,35,38,39,35,9,21,9,14,33,39382,Tedim,MMR004004
