Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,586,1845,1985,1719,1882,2008,1805,1774,1913,1760,1696,1490,1507,1535,1278,1655,1277,1258,1342,1407,1556,1321,1327,1462,1349,1563,1220,1310,1220,1043,1469,1070,1213,1154,1090,1214,952,1229.0,1107,944,1288,991,911,820,689,921,708,667,692,605,714,554,493,538,427,572,423,470,395,379,466,341,334,226,178,285,147,172,148,134,218,86,89,99,75,86,41,45,38,33,56,23,30,15,8,75,73240,Pauk,MMR009021
 Illiterate,1230,136,62,37,35,22,10,16,14,15,26,24,24,49,33,92,43,78,63,77,146,95,107,119,117,149,100,104,95,82,149,78,91,94,67,113,54,104.0,116,91,156,118,129,123,123,203,141,163,173,139,263,172,163,167,155,253,118,154,152,177,262,138,179,129,114,248,109,155,126,115,233,110,93,121,72,139,65,74,63,63,86,33,32,29,27,103,10317,Pauk,MMR009021
 Total,1816,1981,2047,1756,1917,2030,1815,1790,1927,1775,1722,1514,1531,1584,1311,1747,1320,1336,1405,1484,1702,1416,1434,1581,1466,1712,1320,1414,1315,1125,1618,1148,1304,1248,1157,1327,1006,1333.0,1223,1035,1444,1109,1040,943,812,1124,849,830,865,744,977,726,656,705,582,825,541,624,547,556,728,479,513,355,292,533,256,327,274,249,451,196,182,220,147,225,106,119,101,96,142,56,62,44,35,178,83557,Pauk,MMR009021
