Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,73,180,251,247,265,237,240,201,225,232,173,196,181,227,169,196,180,163,160,160,153,146,142,129,131,153,101,118,126,114,107,107,111,114,89,119,82,102.0,137,74,119,94,72,97,77,97,66,72,85,73,66,62,50,40,35,48,35,40,32,27,51,10,22,20,9,26,13,9,13,19,16,19,4,21,2,9,2,4,4,6,4,5,1,3,1,10,7901,Myitta(ST),MMR006001
 Illiterate,171,78,50,24,19,15,9,5,8,10,13,17,7,16,8,15,8,6,5,5,9,6,15,16,7,17,10,16,13,8,22,14,11,18,7,19,7,19.0,18,17,30,20,8,33,18,28,20,13,26,18,20,20,8,20,9,14,7,10,7,10,20,7,4,13,5,24,5,3,7,4,9,2,4,10,2,5,4,7,8,3,5,2,1,4,4,20,1279,Myitta(ST),MMR006001
 Total,244,258,301,271,284,252,249,206,233,242,186,213,188,243,177,211,188,169,165,165,162,152,157,145,138,170,111,134,139,122,129,121,122,132,96,138,89,121.0,155,91,149,114,80,130,95,125,86,85,111,91,86,82,58,60,44,62,42,50,39,37,71,17,26,33,14,50,18,12,20,23,25,21,8,31,4,14,6,11,12,9,9,7,2,7,5,30,9180,Myitta(ST),MMR006001
