Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,383,1212,1454,1508,1333,1403,1292,1473,1480,1378,1187,1248,1321,1474,1272,1440,1201,1183,1225,1180,1357,1184,1146,1348,1176,1507,1000,1146,1144,967,1180,973,1020,1172,924,1306,803,996.0,985,820,996,659,641,710,542,796,431,496,483,448,496,333,309,312,204,310,147,159,151,117,172,84,116,73,39,99,29,41,47,37,77,38,29,22,10,33,13,14,12,14,15,9,4,10,2,23,57603,Phakant,MMR001009
 Illiterate,1077,243,76,51,22,15,17,9,23,9,11,15,12,13,13,25,15,11,26,17,33,20,29,44,27,52,30,40,30,30,60,49,49,86,45,90,45,61.0,73,65,103,56,55,80,72,133,47,87,59,83,108,71,61,64,44,131,38,57,66,54,100,45,59,52,23,114,15,29,25,18,61,17,16,32,10,63,13,14,15,6,34,9,12,6,7,59,4981,Phakant,MMR001009
 Total,1460,1455,1530,1559,1355,1418,1309,1482,1503,1387,1198,1263,1333,1487,1285,1465,1216,1194,1251,1197,1390,1204,1175,1392,1203,1559,1030,1186,1174,997,1240,1022,1069,1258,969,1396,848,1057.0,1058,885,1099,715,696,790,614,929,478,583,542,531,604,404,370,376,248,441,185,216,217,171,272,129,175,125,62,213,44,70,72,55,138,55,45,54,20,96,26,28,27,20,49,18,16,16,9,82,62584,Phakant,MMR001009
