Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,573,1256,1475,1589,1576,1695,1522,1730,1794,1363,1278,1072,1012,1506,972,1231,775,996,963,799,1106,745,839,992,673,1006,579,778,769,563,805,586,528,658,455,657,381,670.0,541,399,590,344,303,402,258,418,236,321,317,287,421,258,240,257,141,278,132,165,133,134,223,103,120,112,34,165,36,70,67,48,106,52,40,47,15,55,17,35,28,14,22,16,11,10,2,27,46017,Myebon,MMR012006
 Illiterate,1060,462,222,175,92,87,62,75,106,97,163,141,133,264,146,272,135,204,227,181,383,231,286,405,244,465,243,314,331,239,503,240,286,358,197,406,158,346.0,305,216,519,232,251,378,168,478,160,326,286,250,480,272,201,251,102,474,109,159,212,119,355,109,165,117,74,353,43,99,123,70,209,68,58,101,43,188,49,40,55,40,97,21,24,27,11,82,18508,Myebon,MMR012006
 Total,1633,1718,1697,1764,1668,1782,1584,1805,1900,1460,1441,1213,1145,1770,1118,1503,910,1200,1190,980,1489,976,1125,1397,917,1471,822,1092,1100,802,1308,826,814,1016,652,1063,539,1016.0,846,615,1109,576,554,780,426,896,396,647,603,537,901,530,441,508,243,752,241,324,345,253,578,212,285,229,108,518,79,169,190,118,315,120,98,148,58,243,66,75,83,54,119,37,35,37,13,109,64525,Myebon,MMR012006
