Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,686,2006,2303,2235,2304,2336,2309,2469,2613,2558,2194,2209,2293,2527,2100,2303,2024,2052,2090,1970,2107,1832,1865,2111,1841,2343,1670,1872,1888,1717,1922,1706,1660,1908,1639,1989,1506,1843.0,1708,1654,1835,1460,1418,1571,1320,1577,1141,1245,1280,1115,1271,1126,967,1021,820,1071,653,737,708,619,838,594,665,503,343,513,238,305,322,299,453,266,194,241,124,198,123,129,138,147,114,88,64,50,29,150,110445,Toungoo,MMR007009
 Illiterate,1533,318,126,86,55,51,46,56,40,39,57,50,59,72,58,104,71,87,87,95,123,91,81,93,88,161,100,125,126,118,198,112,128,173,99,175,95,182.0,162,146,209,128,118,164,112,180,98,142,132,131,196,113,120,135,93,185,76,109,90,97,184,90,114,82,79,174,61,79,85,86,202,109,69,97,47,132,34,82,65,53,90,47,45,22,16,84,10522,Toungoo,MMR007009
 Total,2219,2324,2429,2321,2359,2387,2355,2525,2653,2597,2251,2259,2352,2599,2158,2407,2095,2139,2177,2065,2230,1923,1946,2204,1929,2504,1770,1997,2014,1835,2120,1818,1788,2081,1738,2164,1601,2025.0,1870,1800,2044,1588,1536,1735,1432,1757,1239,1387,1412,1246,1467,1239,1087,1156,913,1256,729,846,798,716,1022,684,779,585,422,687,299,384,407,385,655,375,263,338,171,330,157,211,203,200,204,135,109,72,45,234,120967,Toungoo,MMR007009
