Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,868,2864,3124,2879,3079,3343,3325,3500,3314,3210,2919,2547,2492,2680,2225,2681,2112,2262,2302,2002,2473,2041,2135,2455,2134,2718,2100,2159,2397,1906,2444,2055,2039,2340,2099,2359,1615,2280.0,1905,1735,2146,1836,1685,1867,1488,1810,1435,1580,1573,1400,1670,1317,1191,1319,1083,1415,888,931,931,786,898,699,643,528,356,603,344,357,392,354,483,293,258,291,165,241,176,162,169,151,146,118,77,68,35,158,133633,Maubin,MMR017019
 Illiterate,2218,536,230,140,81,85,76,88,92,87,74,66,76,108,78,146,88,111,127,92,173,111,141,159,123,181,113,151,176,133,171,144,132,161,112,139,67,150.0,101,94,144,103,107,108,99,118,97,83,118,94,132,101,86,98,77,132,88,85,94,85,129,85,95,72,43,112,49,65,58,76,146,77,57,88,74,93,53,59,56,51,53,42,28,14,16,58,11129,Maubin,MMR017019
 Total,3086,3400,3354,3019,3160,3428,3401,3588,3406,3297,2993,2613,2568,2788,2303,2827,2200,2373,2429,2094,2646,2152,2276,2614,2257,2899,2213,2310,2573,2039,2615,2199,2171,2501,2211,2498,1682,2430.0,2006,1829,2290,1939,1792,1975,1587,1928,1532,1663,1691,1494,1802,1418,1277,1417,1160,1547,976,1016,1025,871,1027,784,738,600,399,715,393,422,450,430,629,370,315,379,239,334,229,221,225,202,199,160,105,82,51,216,144762,Maubin,MMR017019
