Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,198,690,1070,1181,1239,1469,1380,1395,1547,1486,1195,1107,1130,1175,873,1083,814,816,757,732,836,615,607,739,615,838,551,639,565,535,639,490,441,490,406,489,306,452.0,480,388,431,361,357,397,301,384,277,317,297,330,325,260,241,257,170,257,109,174,120,116,156,83,69,61,39,71,32,34,27,44,40,25,24,16,12,22,14,22,13,10,10,11,9,5,3,13,38804,Kengtung,MMR016001
 Illiterate,1533,1046,709,588,445,641,333,422,438,346,458,393,349,575,350,733,333,397,329,332,725,316,364,531,367,910,343,429,411,416,789,429,396,532,347,836,339,480.0,510,541,831,462,439,526,431,967,458,520,518,605,737,554,441,477,307,862,303,329,346,308,521,276,238,215,160,476,137,183,174,152,274,134,105,161,83,293,83,112,88,86,108,58,40,39,27,139,35544,Kengtung,MMR016001
 Total,1731,1736,1779,1769,1684,2110,1713,1817,1985,1832,1653,1500,1479,1750,1223,1816,1147,1213,1086,1064,1561,931,971,1270,982,1748,894,1068,976,951,1428,919,837,1022,753,1325,645,932.0,990,929,1262,823,796,923,732,1351,735,837,815,935,1062,814,682,734,477,1119,412,503,466,424,677,359,307,276,199,547,169,217,201,196,314,159,129,177,95,315,97,134,101,96,118,69,49,44,30,152,74348,Kengtung,MMR016001
