Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,423,1083,1276,1114,1107,1123,1139,1233,1293,1205,1053,1128,1136,1048,993,1254,1102,1087,1023,975,1172,1063,1106,1123,1138,1337,1010,1153,1088,1044,1243,1117,1099,1167,1036,1158,986,1114.0,1028,875,1039,849,887,885,760,947,726,699,695,606,645,460,499,570,441,518,375,377,390,382,386,329,289,199,188,249,155,198,156,129,160,115,114,85,92,77,54,65,47,40,53,22,28,22,13,38,59905,Gangaw,MMR009023
 Illiterate,737,89,50,21,18,11,12,9,8,9,10,7,15,15,11,18,9,11,14,13,23,15,22,18,19,26,21,12,14,16,24,13,15,15,11,22,20,20.0,16,16,41,22,26,30,24,46,26,39,35,42,50,48,50,42,40,69,42,52,34,59,88,62,57,53,58,105,45,61,55,69,91,53,46,60,70,69,48,28,35,39,39,19,34,15,11,58,3630,Gangaw,MMR009023
 Total,1160,1172,1326,1135,1125,1134,1151,1242,1301,1214,1063,1135,1151,1063,1004,1272,1111,1098,1037,988,1195,1078,1128,1141,1157,1363,1031,1165,1102,1060,1267,1130,1114,1182,1047,1180,1006,1134.0,1044,891,1080,871,913,915,784,993,752,738,730,648,695,508,549,612,481,587,417,429,424,441,474,391,346,252,246,354,200,259,211,198,251,168,160,145,162,146,102,93,82,79,92,41,62,37,24,96,63535,Gangaw,MMR009023
