Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,160,426,516,505,475,515,485,521,516,436,390,435,342,355,292,299,299,278,307,291,290,251,251,244,265,285,207,227,235,183,224,224,186,239,177,210,159,216.0,197,177,202,173,166,195,146,182,107,169,164,162,127,116,113,123,85,118,67,90,56,94,71,42,41,36,32,35,23,17,22,19,18,10,10,14,2,7,4,3,6,8,4,4,2,3,1,4,15383,Falam,MMR004001
 Illiterate,310,78,36,16,9,2,3,4,2,4,2,4,8,4,4,6,9,1,10,9,9,10,13,6,18,16,4,14,10,13,16,10,11,14,8,25,12,17.0,22,12,33,35,27,44,28,65,34,53,34,59,52,64,37,51,47,84,32,56,51,48,68,35,34,35,29,62,24,31,42,39,56,36,21,45,24,54,17,19,16,24,19,13,11,7,5,38,2519,Falam,MMR004001
 Total,470,504,552,521,484,517,488,525,518,440,392,439,350,359,296,305,308,279,317,300,299,261,264,250,283,301,211,241,245,196,240,234,197,253,185,235,171,233.0,219,189,235,208,193,239,174,247,141,222,198,221,179,180,150,174,132,202,99,146,107,142,139,77,75,71,61,97,47,48,64,58,74,46,31,59,26,61,21,22,22,32,23,17,13,10,6,42,17902,Falam,MMR004001
