Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,297,1061,1361,1414,1335,1474,1334,1489,1467,1420,1294,1269,1324,1303,1211,1482,1089,1164,1135,1089,1281,1030,1094,1219,1032,1323,955,1151,1071,890,1184,1000,917,1043,812,1118,708,998.0,919,770,935,682,682,722,580,752,504,601,593,500,610,475,415,417,343,436,230,248,291,234,250,169,178,148,98,169,82,102,119,80,142,79,61,69,37,50,30,28,31,31,32,19,10,13,14,39,57857,Naungkhio,MMR015013
 Illiterate,943,273,116,64,47,26,24,24,23,23,24,27,29,46,40,66,36,41,61,48,82,49,64,82,61,104,65,89,78,76,110,85,83,93,80,119,53,93.0,85,77,150,104,110,114,92,179,93,129,103,102,167,112,105,105,85,172,66,95,113,81,145,83,106,77,54,117,49,67,65,72,99,50,50,65,28,66,21,34,38,29,29,24,21,9,13,47,7344,Naungkhio,MMR015013
 Total,1240,1334,1477,1478,1382,1500,1358,1513,1490,1443,1318,1296,1353,1349,1251,1548,1125,1205,1196,1137,1363,1079,1158,1301,1093,1427,1020,1240,1149,966,1294,1085,1000,1136,892,1237,761,1091.0,1004,847,1085,786,792,836,672,931,597,730,696,602,777,587,520,522,428,608,296,343,404,315,395,252,284,225,152,286,131,169,184,152,241,129,111,134,65,116,51,62,69,60,61,43,31,22,27,86,65201,Naungkhio,MMR015013
