Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,500,1837,2211,2122,2255,2407,2285,2668,2667,2488,2054,1767,1644,1696,1448,1605,1273,1365,1306,1152,1430,1159,1206,1346,1048,1478,1038,1258,1211,1106,1449,1130,1119,1315,1105,1382,1051,1336.0,1230,1074,1259,1077,1002,1145,968,1182,879,987,917,824,1035,826,838,758,630,770,494,579,525,436,569,332,385,310,189,348,165,179,215,147,239,138,103,129,66,107,65,76,61,72,63,49,38,23,26,80,82526,Paung,MMR011008
 Illiterate,1739,484,213,167,93,118,65,111,145,141,143,136,139,173,152,217,129,204,175,159,252,161,200,203,173,312,182,264,220,223,352,240,234,303,234,332,177,295.0,288,247,445,267,314,337,269,411,194,333,299,265,377,286,221,264,179,359,175,213,214,204,324,163,215,149,98,288,83,141,148,147,256,159,109,146,86,187,86,106,87,72,107,67,56,41,23,141,18906,Paung,MMR011008
 Total,2239,2321,2424,2289,2348,2525,2350,2779,2812,2629,2197,1903,1783,1869,1600,1822,1402,1569,1481,1311,1682,1320,1406,1549,1221,1790,1220,1522,1431,1329,1801,1370,1353,1618,1339,1714,1228,1631.0,1518,1321,1704,1344,1316,1482,1237,1593,1073,1320,1216,1089,1412,1112,1059,1022,809,1129,669,792,739,640,893,495,600,459,287,636,248,320,363,294,495,297,212,275,152,294,151,182,148,144,170,116,94,64,49,221,101432,Paung,MMR011008
