Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,95,226,272,313,299,314,311,309,318,280,266,248,252,302,241,265,269,288,282,245,290,252,268,307,251,293,241,228,311,235,287,256,300,295,274,296,211,244.0,259,231,255,173,202,233,185,208,154,167,205,148,204,166,157,142,137,174,116,132,121,86,113,90,79,66,45,69,36,43,29,40,53,40,24,27,21,33,8,21,18,20,21,11,6,14,2,30,15048,Tada(ST),MMR013024
 Illiterate,179,50,17,13,13,12,5,5,7,11,9,9,9,11,10,10,5,13,7,16,10,14,16,13,24,17,14,11,23,18,21,21,11,28,17,31,8,33.0,21,11,36,13,9,20,24,21,13,11,12,13,22,11,9,12,6,26,9,10,14,16,17,12,14,11,4,7,3,6,12,9,20,5,4,3,3,11,6,4,3,4,6,2,2,2,2,5,1257,Tada(ST),MMR013024
 Total,274,276,289,326,312,326,316,314,325,291,275,257,261,313,251,275,274,301,289,261,300,266,284,320,275,310,255,239,334,253,308,277,311,323,291,327,219,277.0,280,242,291,186,211,253,209,229,167,178,217,161,226,177,166,154,143,200,125,142,135,102,130,102,93,77,49,76,39,49,41,49,73,45,28,30,24,44,14,25,21,24,27,13,8,16,4,35,16305,Tada(ST),MMR013024
