Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,366,1183,1288,1291,1426,1411,1302,1388,1341,1251,1158,1116,1197,1203,1053,1249,1018,1010,961,894,1056,824,908,995,873,1008,768,790,853,703,872,692,743,753,635,732,548,633.0,606,543,600,434,425,495,372,466,329,357,393,345,366,277,244,244,208,257,152,157,131,90,154,79,92,73,55,89,41,42,58,40,53,41,23,24,12,24,18,19,7,12,6,7,9,5,4,30,46000,Yatsauk,MMR014008
 Illiterate,777,224,74,60,39,35,27,26,22,22,34,38,46,58,43,99,42,56,68,62,139,76,97,145,93,202,108,150,138,143,193,125,130,159,131,204,95,124.0,176,141,262,143,156,168,115,222,144,155,162,173,234,129,151,138,105,232,96,118,107,129,150,80,81,66,42,127,50,56,61,60,81,35,43,39,25,73,23,22,22,22,31,13,10,10,4,36,9022,Yatsauk,MMR014008
 Total,1143,1407,1362,1351,1465,1446,1329,1414,1363,1273,1192,1154,1243,1261,1096,1348,1060,1066,1029,956,1195,900,1005,1140,966,1210,876,940,991,846,1065,817,873,912,766,936,643,757.0,782,684,862,577,581,663,487,688,473,512,555,518,600,406,395,382,313,489,248,275,238,219,304,159,173,139,97,216,91,98,119,100,134,76,66,63,37,97,41,41,29,34,37,20,19,15,8,66,55022,Yatsauk,MMR014008
