Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,354,820,1367,1377,1517,1439,1484,1447,1589,1503,1403,1262,1243,1292,1160,1339,1197,1187,1308,1129,1409,1256,1307,1390,1285,1494,1092,1233,1327,1116,1304,1197,1130,1287,1158,1297,926,1177.0,1074,951,1129,956,943,1032,857,875,707,782,823,665,835,617,583,644,488,628,459,436,481,371,467,372,395,268,201,301,170,162,201,194,261,142,117,168,90,133,63,94,79,65,67,55,42,41,21,96,68403,Thongwa,MMR013025
 Illiterate,1113,543,149,66,55,32,25,28,31,26,40,38,40,49,32,71,46,57,68,58,86,69,69,99,60,98,84,82,108,93,124,96,88,123,89,141,57,100.0,100,87,111,97,107,118,76,103,71,85,111,79,111,70,74,76,55,106,60,61,80,86,93,70,68,53,36,71,21,38,47,38,79,37,44,57,24,48,26,33,26,24,35,15,10,11,11,39,7211,Thongwa,MMR013025
 Total,1467,1363,1516,1443,1572,1471,1509,1475,1620,1529,1443,1300,1283,1341,1192,1410,1243,1244,1376,1187,1495,1325,1376,1489,1345,1592,1176,1315,1435,1209,1428,1293,1218,1410,1247,1438,983,1277.0,1174,1038,1240,1053,1050,1150,933,978,778,867,934,744,946,687,657,720,543,734,519,497,561,457,560,442,463,321,237,372,191,200,248,232,340,179,161,225,114,181,89,127,105,89,102,70,52,52,32,135,75614,Thongwa,MMR013025
