Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,119,379,449,530,497,556,481,589,567,503,434,447,385,408,275,361,262,273,275,275,325,273,301,346,283,373,258,286,257,220,273,209,219,224,138,235,161,246.0,211,195,258,198,171,201,141,236,138,167,176,146,177,155,119,101,85,123,54,72,56,57,71,43,39,43,13,33,15,21,24,19,24,11,6,8,2,15,3,5,5,4,6,6,1,4,1,9,16360,Theinni,MMR015002
 Illiterate,451,239,134,144,83,103,61,74,80,72,65,77,69,82,62,115,71,68,75,70,114,96,86,122,98,215,92,122,97,92,159,100,109,133,80,209,93,122.0,129,130,205,123,121,143,115,283,131,133,134,161,205,153,114,119,87,252,67,91,100,91,143,79,85,65,34,127,46,55,60,36,66,57,17,43,17,71,14,25,25,15,32,15,11,12,6,48,8625,Theinni,MMR015002
 Total,570,618,583,674,580,659,542,663,647,575,499,524,454,490,337,476,333,341,350,345,439,369,387,468,381,588,350,408,354,312,432,309,328,357,218,444,254,368.0,340,325,463,321,292,344,256,519,269,300,310,307,382,308,233,220,172,375,121,163,156,148,214,122,124,108,47,160,61,76,84,55,90,68,23,51,19,86,17,30,30,19,38,21,12,16,7,57,24985,Theinni,MMR015002
