Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,26,83,114,141,135,141,109,131,112,114,93,100,87,119,85,113,76,87,81,66,94,82,71,72,69,67,56,58,47,57,73,59,44,50,34,51,32,51.0,62,52,44,27,38,44,43,31,30,33,26,21,36,20,27,30,14,28,10,11,16,7,11,6,4,5,3,8,1,4,2,3,2,1,1,-,3,5,1,-,3,1,-,-,1,-,-,1,3796,Minetung,MMR016008
 Illiterate,262,192,140,142,72,97,58,82,72,59,91,66,63,99,53,117,43,53,68,57,167,84,65,103,63,169,45,61,59,52,150,66,68,69,49,152,50,56.0,63,67,125,44,38,61,37,124,37,31,33,50,50,35,24,35,23,61,15,18,25,24,33,11,11,11,9,24,3,9,15,7,14,3,3,7,1,12,2,5,1,2,4,1,1,4,2,12,4641,Minetung,MMR016008
 Total,288,275,254,283,207,238,167,213,184,173,184,166,150,218,138,230,119,140,149,123,261,166,136,175,132,236,101,119,106,109,223,125,112,119,83,203,82,107.0,125,119,169,71,76,105,80,155,67,64,59,71,86,55,51,65,37,89,25,29,41,31,44,17,15,16,12,32,4,13,17,10,16,4,4,7,4,17,3,5,4,3,4,1,2,4,2,13,8437,Minetung,MMR016008
