Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,87,233,352,400,346,501,339,493,406,329,473,336,381,517,260,521,238,313,278,202,427,210,204,299,175,475,103,165,151,144,346,146,130,210,110,342,94,153.0,138,80,256,109,117,121,71,287,57,103,102,108,163,109,73,67,38,143,27,31,35,15,43,17,16,13,5,32,11,11,5,11,13,8,1,8,-,11,1,1,4,1,5,-,3,1,1,5,13366,Mineye`,MMR015003
 Illiterate,644,413,339,373,199,360,161,271,199,141,272,166,169,296,114,505,111,164,138,128,512,146,174,245,139,723,96,136,141,120,551,148,156,242,119,729,87,169.0,165,101,510,141,130,195,96,635,76,137,142,98,303,161,98,146,61,408,37,69,71,53,195,40,47,42,15,186,19,23,19,16,61,16,8,25,9,90,2,12,9,7,19,5,9,5,4,45,14557,Mineye`,MMR015003
 Total,731,646,691,773,545,861,500,764,605,470,745,502,550,813,374,1026,349,477,416,330,939,356,378,544,314,1198,199,301,292,264,897,294,286,452,229,1071,181,322.0,303,181,766,250,247,316,167,922,133,240,244,206,466,270,171,213,99,551,64,100,106,68,238,57,63,55,20,218,30,34,24,27,74,24,9,33,9,101,3,13,13,8,24,5,12,6,5,50,27923,Mineye`,MMR015003
