Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,733,1863,1937,1843,1910,2097,2066,2098,2198,1993,1833,1746,1593,1834,1534,1955,1516,1658,1670,1483,1958,1531,1555,1754,1480,1857,1525,1554,1615,1302,1833,1366,1299,1578,1299,1516,1104,1546.0,1306,1246,1486,1201,1226,1253,1100,1248,1015,1028,1094,908,1154,861,826,867,618,834,596,655,664,524,622,431,456,356,262,365,199,277,274,257,403,200,189,186,119,182,119,117,107,97,97,65,47,41,31,142,90583,Nyaungdon,MMR017021
 Illiterate,1375,308,120,72,69,56,53,56,55,64,58,52,60,83,65,113,74,93,89,86,118,82,82,110,95,158,116,115,132,104,164,112,112,118,87,111,58,106.0,92,97,116,80,73,94,78,111,56,80,88,67,123,86,77,82,80,125,80,81,113,92,125,65,72,62,42,99,48,65,84,75,127,71,78,97,51,93,49,51,38,40,67,36,16,17,19,62,8601,Nyaungdon,MMR017021
 Total,2108,2171,2057,1915,1979,2153,2119,2154,2253,2057,1891,1798,1653,1917,1599,2068,1590,1751,1759,1569,2076,1613,1637,1864,1575,2015,1641,1669,1747,1406,1997,1478,1411,1696,1386,1627,1162,1652.0,1398,1343,1602,1281,1299,1347,1178,1359,1071,1108,1182,975,1277,947,903,949,698,959,676,736,777,616,747,496,528,418,304,464,247,342,358,332,530,271,267,283,170,275,168,168,145,137,164,101,63,58,50,204,99184,Nyaungdon,MMR017021
