Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,230,423,466,461,519,515,506,522,531,545,438,407,433,481,444,575,440,438,464,506,550,458,516,598,495,639,477,452,535,469,599,499,506,604,494,597,473,561.0,490,430,552,488,500,500,442,548,422,459,480,432,480,407,399,425,318,410,288,343,342,284,353,218,246,153,102,138,110,143,142,119,172,111,92,115,74,114,73,73,81,60,74,58,33,21,19,66,31265,Zigon,MMR008011
 Illiterate,250,56,20,14,12,8,10,15,13,12,14,15,11,11,14,25,12,16,22,20,23,22,21,19,14,29,15,15,23,15,33,11,14,17,14,13,12,13.0,18,15,19,15,18,20,19,23,20,23,20,17,21,7,11,13,12,32,18,18,10,12,14,13,19,12,7,17,9,10,7,12,32,17,9,21,11,15,9,15,17,11,17,6,9,2,3,14,1602,Zigon,MMR008011
 Total,480,479,486,475,531,523,516,537,544,557,452,422,444,492,458,600,452,454,486,526,573,480,537,617,509,668,492,467,558,484,632,510,520,621,508,610,485,574.0,508,445,571,503,518,520,461,571,442,482,500,449,501,414,410,438,330,442,306,361,352,296,367,231,265,165,109,155,119,153,149,131,204,128,101,136,85,129,82,88,98,71,91,64,42,23,22,80,32867,Zigon,MMR008011
