Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,61,164,134,208,188,246,190,225,175,177,204,166,178,236,135,269,149,167,144,143,228,121,133,189,119,200,90,139,100,93,173,88,88,97,80,142,54,93.0,67,64,117,56,67,74,57,114,44,40,55,41,46,30,30,33,15,40,12,19,13,11,18,5,2,4,3,13,2,2,4,1,7,2,-,3,1,4,-,3,1,2,1,1,2,-,-,4,6916,Karli(ST),MMR014014
 Illiterate,301,178,110,181,86,169,84,112,116,68,142,91,95,128,64,225,59,95,82,69,251,58,87,156,71,339,49,122,56,65,250,76,84,111,63,291,57,112.0,82,69,243,74,71,112,65,293,46,84,91,52,151,65,65,70,45,230,30,44,45,37,114,18,32,25,13,109,10,14,14,12,36,7,3,8,5,46,8,6,3,4,11,-,2,5,4,25,7351,Karli(ST),MMR014014
 Total,362,342,244,389,274,415,274,337,291,245,346,257,273,364,199,494,208,262,226,212,479,179,220,345,190,539,139,261,156,158,423,164,172,208,143,433,111,205.0,149,133,360,130,138,186,122,407,90,124,146,93,197,95,95,103,60,270,42,63,58,48,132,23,34,29,16,122,12,16,18,13,43,9,3,11,6,50,8,9,4,6,12,1,4,5,4,29,14267,Karli(ST),MMR014014
