Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,530,1326,1532,1489,1622,1578,1537,1598,1644,1509,1390,1221,1206,1245,1163,1398,1175,1132,1147,993,1258,1033,1138,1254,1032,1381,984,1215,1082,845,1070,848,883,1007,925,999,743,1008.0,919,801,999,827,789,886,782,1005,797,733,830,688,826,692,643,661,543,714,458,454,409,264,344,236,232,173,132,205,128,140,151,160,267,144,108,164,85,131,65,83,73,77,90,45,39,24,23,116,64295,Thapaung,MMR017003
 Illiterate,1052,259,86,78,41,40,45,40,30,54,51,39,45,70,48,87,46,59,62,55,110,65,89,87,78,111,66,81,97,72,119,67,80,80,76,101,40,75.0,63,63,85,61,70,96,79,114,55,65,91,77,100,76,66,80,73,113,53,60,61,57,69,40,38,33,31,59,27,33,35,52,79,50,43,66,38,59,18,27,19,26,37,16,10,6,2,28,6380,Thapaung,MMR017003
 Total,1582,1585,1618,1567,1663,1618,1582,1638,1674,1563,1441,1260,1251,1315,1211,1485,1221,1191,1209,1048,1368,1098,1227,1341,1110,1492,1050,1296,1179,917,1189,915,963,1087,1001,1100,783,1083.0,982,864,1084,888,859,982,861,1119,852,798,921,765,926,768,709,741,616,827,511,514,470,321,413,276,270,206,163,264,155,173,186,212,346,194,151,230,123,190,83,110,92,103,127,61,49,30,25,144,70675,Thapaung,MMR017003
