Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,792,1812,2073,2084,2218,2200,2310,2388,2802,2875,2602,2766,2849,3347,3099,3673,3241,3171,3011,2824,3174,2857,2722,2939,2721,3324,2502,2637,2665,2430,2650,2471,2318,2662,2350,2829,2215,2579.0,2512,2371,2705,2298,2329,2483,2074,2296,1832,2044,2035,1766,1874,1587,1492,1561,1227,1465,992,1150,1068,883,1109,804,862,721,511,645,437,530,515,486,667,386,314,337,269,337,200,210,234,184,211,141,103,72,64,225,150800,North Okkalapa,MMR013012
 Illiterate,1079,209,83,61,47,33,32,47,34,40,35,41,30,48,42,55,30,34,46,37,41,35,43,51,40,60,50,61,49,50,57,44,56,59,47,75,33,70.0,63,39,65,47,41,70,66,72,55,65,59,56,74,74,41,62,44,105,52,66,60,65,92,52,71,50,39,95,38,60,54,78,113,75,66,75,43,87,51,50,31,44,57,38,39,22,11,61,5817,North Okkalapa,MMR013012
 Total,1871,2021,2156,2145,2265,2233,2342,2435,2836,2915,2637,2807,2879,3395,3141,3728,3271,3205,3057,2861,3215,2892,2765,2990,2761,3384,2552,2698,2714,2480,2707,2515,2374,2721,2397,2904,2248,2649.0,2575,2410,2770,2345,2370,2553,2140,2368,1887,2109,2094,1822,1948,1661,1533,1623,1271,1570,1044,1216,1128,948,1201,856,933,771,550,740,475,590,569,564,780,461,380,412,312,424,251,260,265,228,268,179,142,94,75,286,156617,North Okkalapa,MMR013012
