Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,294,846,921,931,893,928,902,1059,1103,902,814,734,613,776,594,711,460,604,563,505,796,517,604,722,571,862,487,703,656,545,894,586,607,793,521,842,465,763.0,694,576,869,490,538,710,453,800,400,628,566,424,675,426,357,380,285,527,205,280,321,294,468,200,225,240,117,381,95,157,215,123,251,111,73,103,55,150,39,67,51,35,63,25,27,20,11,52,41339,Yanbye,MMR012013
 Illiterate,608,171,76,55,34,30,16,41,40,27,37,26,33,53,25,52,36,52,65,43,103,51,45,84,43,110,57,60,81,45,110,67,65,88,41,111,38,92.0,75,73,135,84,67,83,68,172,50,104,107,71,147,104,59,79,52,203,47,105,117,103,208,74,109,86,48,264,48,84,125,77,204,81,87,106,42,227,40,71,69,50,111,32,29,30,17,122,7357,Yanbye,MMR012013
 Total,902,1017,997,986,927,958,918,1100,1143,929,851,760,646,829,619,763,496,656,628,548,899,568,649,806,614,972,544,763,737,590,1004,653,672,881,562,953,503,855.0,769,649,1004,574,605,793,521,972,450,732,673,495,822,530,416,459,337,730,252,385,438,397,676,274,334,326,165,645,143,241,340,200,455,192,160,209,97,377,79,138,120,85,174,57,56,50,28,174,48696,Yanbye,MMR012013
