Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,90,243,231,257,227,236,208,237,257,239,216,226,226,249,188,235,213,189,201,180,198,185,169,190,150,214,154,160,155,133,154,133,120,144,114,136,87,119.0,99,87,139,83,71,92,64,93,61,67,63,60,53,63,31,36,32,54,23,20,24,24,32,19,14,13,10,21,3,4,15,2,10,5,7,4,6,10,-,2,4,4,2,6,2,3,-,3,8603,Parsaung,MMR002006
 Illiterate,172,70,18,21,11,4,7,9,7,6,13,4,3,6,7,13,13,3,12,7,7,17,13,19,13,29,12,14,14,6,19,16,15,17,13,31,9,14.0,10,16,22,26,12,17,9,40,17,14,13,17,14,22,9,7,9,25,15,10,15,12,17,15,10,11,4,18,8,5,3,4,10,8,4,4,2,8,-,1,1,2,2,1,2,1,-,6,1182,Parsaung,MMR002006
 Total,262,313,249,278,238,240,215,246,264,245,229,230,229,255,195,248,226,192,213,187,205,202,182,209,163,243,166,174,169,139,173,149,135,161,127,167,96,133.0,109,103,161,109,83,109,73,133,78,81,76,77,67,85,40,43,41,79,38,30,39,36,49,34,24,24,14,39,11,9,18,6,20,13,11,8,8,18,-,3,5,6,4,7,4,4,-,9,9785,Parsaung,MMR002006
