Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,188,551,756,1013,940,1307,1021,1314,1187,1084,1059,1053,885,1240,728,1088,564,628,617,480,790,497,458,524,428,700,321,373,321,278,522,332,256,357,201,482,222,275.0,309,225,419,234,211,218,161,350,136,183,190,151,232,138,110,117,55,182,47,45,63,42,75,29,25,18,22,48,10,9,21,17,16,11,10,6,1,22,3,7,5,4,4,5,-,9,2,11,29248,Tantyan,MMR015004
 Illiterate,1932,1453,1234,1275,858,1208,688,937,827,737,1025,782,698,1100,568,1447,512,673,732,567,1396,604,579,919,611,1917,478,608,505,538,1410,569,514,708,482,1797,423,579.0,609,450,1495,522,389,574,368,1782,347,449,474,398,872,438,304,350,204,1267,196,209,235,191,583,153,168,160,86,642,90,101,107,77,221,82,59,78,30,281,27,27,48,32,59,23,11,13,7,169,49347,Tantyan,MMR015004
 Total,2120,2004,1990,2288,1798,2515,1709,2251,2014,1821,2084,1835,1583,2340,1296,2535,1076,1301,1349,1047,2186,1101,1037,1443,1039,2617,799,981,826,816,1932,901,770,1065,683,2279,645,854.0,918,675,1914,756,600,792,529,2132,483,632,664,549,1104,576,414,467,259,1449,243,254,298,233,658,182,193,178,108,690,100,110,128,94,237,93,69,84,31,303,30,34,53,36,63,28,11,22,9,180,78595,Tantyan,MMR015004
