Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,77,127,168,182,188,277,123,187,153,169,175,115,80,117,55,87,20,34,34,26,33,15,9,21,15,17,8,9,14,10,15,8,2,4,3,13,3,3.0,-,4,7,5,-,2,-,4,1,-,-,1,2,-,-,1,1,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2630,Donhee(ST),MMR005037
 Illiterate,358,274,214,248,171,241,79,153,136,126,196,148,111,189,111,267,63,84,124,111,183,80,93,144,101,324,50,106,83,115,251,126,79,196,96,358,61,91.0,96,96,264,80,55,117,86,289,30,47,49,81,88,55,39,70,47,183,23,36,32,47,90,28,15,28,25,98,8,13,15,10,37,11,3,21,9,46,3,7,5,7,11,3,8,4,2,22,8380,Donhee(ST),MMR005037
 Total,435,401,382,430,359,518,202,340,289,295,371,263,191,306,166,354,83,118,158,137,216,95,102,165,116,341,58,115,97,125,266,134,81,200,99,371,64,94.0,96,100,271,85,55,119,86,293,31,47,49,82,90,55,39,71,48,185,23,36,32,47,90,28,15,28,26,98,8,13,15,10,38,11,3,21,9,46,3,7,5,7,12,3,8,4,2,23,11010,Donhee(ST),MMR005037
