Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,491,1029,1252,1187,1170,1220,1086,1236,1193,1208,1153,1058,1163,1118,931,1070,880,891,952,904,1097,870,861,916,834,1017,768,881,808,704,846,777,801,871,714,820,627,759.0,714,607,706,615,584,605,561,625,568,505,505,467,505,372,344,333,277,355,242,237,262,206,243,189,137,126,123,153,102,133,135,137,144,108,71,82,66,52,46,30,46,28,32,19,16,11,9,27,48623,Pinlebu,MMR005026
 Illiterate,672,146,39,16,18,9,5,7,10,10,9,15,12,12,12,21,10,11,12,10,17,14,21,14,13,19,26,32,31,21,37,23,18,26,24,30,25,29.0,26,22,53,38,35,55,58,83,61,93,90,104,103,90,118,88,97,87,64,75,100,88,109,92,101,68,85,109,42,52,58,63,78,37,60,71,53,77,35,52,49,40,44,29,23,18,19,40,4608,Pinlebu,MMR005026
 Total,1163,1175,1291,1203,1188,1229,1091,1243,1203,1218,1162,1073,1175,1130,943,1091,890,902,964,914,1114,884,882,930,847,1036,794,913,839,725,883,800,819,897,738,850,652,788.0,740,629,759,653,619,660,619,708,629,598,595,571,608,462,462,421,374,442,306,312,362,294,352,281,238,194,208,262,144,185,193,200,222,145,131,153,119,129,81,82,95,68,76,48,39,29,28,67,53231,Pinlebu,MMR005026
