Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,774,1655,1808,1693,1784,1900,1758,1985,2079,1880,1810,1580,1646,1676,1497,1744,1450,1595,1584,1358,1727,1415,1452,1729,1449,1732,1427,1523,1582,1276,1739,1437,1378,1505,1404,1617,1198,1595.0,1450,1337,1721,1453,1287,1415,1263,1620,1223,1266,1423,1148,1441,1134,988,1073,936,1292,833,862,877,759,906,577,582,439,317,541,328,408,419,398,658,350,305,334,219,381,212,214,227,201,171,124,80,70,51,189,95943,Ingapu,MMR017013
 Illiterate,1109,190,105,55,42,41,38,42,51,47,52,55,44,51,58,96,39,54,49,47,79,62,49,58,58,84,54,63,58,55,103,55,48,60,33,74,41,57.0,57,46,69,57,61,68,56,93,58,52,66,73,102,60,51,74,56,129,63,71,71,91,110,67,67,40,38,121,48,58,68,74,147,64,60,96,44,97,57,49,46,29,59,23,18,12,11,43,6426,Ingapu,MMR017013
 Total,1883,1845,1913,1748,1826,1941,1796,2027,2130,1927,1862,1635,1690,1727,1555,1840,1489,1649,1633,1405,1806,1477,1501,1787,1507,1816,1481,1586,1640,1331,1842,1492,1426,1565,1437,1691,1239,1652.0,1507,1383,1790,1510,1348,1483,1319,1713,1281,1318,1489,1221,1543,1194,1039,1147,992,1421,896,933,948,850,1016,644,649,479,355,662,376,466,487,472,805,414,365,430,263,478,269,263,273,230,230,147,98,82,62,232,102369,Ingapu,MMR017013
