Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,24,96,122,134,106,106,103,86,95,75,85,86,107,104,85,111,79,65,80,95,101,72,66,85,76,105,72,64,65,45,69,45,59,48,47,55,32,30.0,50,33,65,23,21,28,20,39,17,26,27,15,27,18,11,13,10,23,2,10,4,4,5,3,5,5,-,3,2,2,2,-,1,-,-,-,-,2,1,1,1,-,-,-,-,-,-,1,3500,Shinbwayyan(ST),MMR001004
 Illiterate,89,33,16,9,4,5,2,2,1,2,4,5,5,13,6,12,7,7,6,15,11,7,7,17,17,36,15,19,18,13,25,10,18,10,14,40,14,13.0,23,14,34,14,13,19,11,36,13,14,20,9,18,16,9,5,7,35,7,2,9,6,18,6,4,8,6,17,2,5,6,3,5,2,3,4,2,4,-,1,2,2,1,-,-,1,1,5,989,Shinbwayyan(ST),MMR001004
 Total,113,129,138,143,110,111,105,88,96,77,89,91,112,117,91,123,86,72,86,110,112,79,73,102,93,141,87,83,83,58,94,55,77,58,61,95,46,43.0,73,47,99,37,34,47,31,75,30,40,47,24,45,34,20,18,17,58,9,12,13,10,23,9,9,13,6,20,4,7,8,3,6,2,3,4,2,6,1,2,3,2,1,-,-,1,1,6,4489,Shinbwayyan(ST),MMR001004
