Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,259,640,790,849,854,923,764,920,842,809,749,724,619,785,566,766,522,564,543,491,625,502,484,539,440,632,359,453,422,376,510,346,326,408,289,406,253,300.0,315,282,377,210,251,249,204,277,185,214,181,186,193,154,120,131,104,138,66,77,59,49,79,30,40,40,20,45,8,17,19,10,14,15,16,15,7,22,8,4,3,3,5,5,2,3,4,16,26121,Nanhsam(South),MMR014013
 Illiterate,692,329,202,223,147,232,137,171,175,135,187,147,148,256,154,360,145,179,155,179,349,165,190,278,178,507,129,222,196,176,439,218,217,247,149,511,162,251.0,178,197,425,168,158,225,154,458,135,192,170,163,288,187,131,149,80,369,78,108,83,71,151,62,65,51,37,191,30,61,42,41,71,25,25,28,26,96,14,27,14,13,26,11,5,4,8,49,14277,Nanhsam(South),MMR014013
 Total,951,969,992,1072,1001,1155,901,1091,1017,944,936,871,767,1041,720,1126,667,743,698,670,974,667,674,817,618,1139,488,675,618,552,949,564,543,655,438,917,415,551.0,493,479,802,378,409,474,358,735,320,406,351,349,481,341,251,280,184,507,144,185,142,120,230,92,105,91,57,236,38,78,61,51,85,40,41,43,33,118,22,31,17,16,31,16,7,7,12,65,40398,Nanhsam(South),MMR014013
