Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,515,1555,1671,1770,1614,1696,1675,1822,1897,1725,1605,1546,1556,1602,1395,1512,1149,1233,1223,1094,1199,1086,1038,1180,1026,1360,993,1123,1122,968,1233,1008,1000,1125,976,1171,842,1145.0,966,952,1097,760,802,811,685,866,614,762,723,666,734,588,602,510,454,591,340,423,368,326,380,263,274,172,127,201,114,133,168,149,192,109,126,115,62,98,57,63,38,52,44,37,20,22,17,80,67203,Mohnyin,MMR001007
 Illiterate,939,154,34,21,21,10,7,10,10,10,8,7,15,14,10,12,11,13,13,12,12,16,12,10,14,32,14,32,17,15,22,26,27,37,17,41,27,35.0,38,41,50,45,31,55,33,81,38,51,59,56,94,49,56,61,47,116,61,80,83,86,109,69,90,60,53,158,42,76,70,73,107,66,58,67,46,99,34,38,51,50,44,31,17,19,18,67,4660,Mohnyin,MMR001007
 Total,1454,1709,1705,1791,1635,1706,1682,1832,1907,1735,1613,1553,1571,1616,1405,1524,1160,1246,1236,1106,1211,1102,1050,1190,1040,1392,1007,1155,1139,983,1255,1034,1027,1162,993,1212,869,1180.0,1004,993,1147,805,833,866,718,947,652,813,782,722,828,637,658,571,501,707,401,503,451,412,489,332,364,232,180,359,156,209,238,222,299,175,184,182,108,197,91,101,89,102,88,68,37,41,35,147,71863,Mohnyin,MMR001007
